,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapport : UMCC0008,,,,,,,Horaire des cours et des examens,,,,,,,,,,,,,,,,,,,,,,,Page   : 1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date   : 2024-07-07,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heure : 13:32:47,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faculté,Faculté DL,Comp. Univ.,Comp DL,Cheminement,Mat.,Num. rép.,Sect.,Titre,Volet,No. cours,Cours associé,Sect. Combinée,Code sect. comb.,Descr. sect. comb.,Statut,Mode,Session,Jour,De,A,Du,Au,Première date No. Cours,Dernière date No. Cours,Campus,Cap.,Inscr. Max,Inscr.,Approb. Inscr.,Nom enseignant 1,Type enseignant 1,Nom enseignant 2,Type enseignant 2,Nom enseignant 3,Type enseignant 3,Valeurs attributs cours,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,B,Allemand 1 (niveau A1.1),TH,2026 ,3,,,,Actif,P,1,Je,15:30,18:29,2025-01-09,2025-02-27,2025-01-09,2025-04-24,Montréal,999,32,4,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,B,Allemand 1 (niveau A1.1),TH,2026 ,3,,,,Actif,P,1,Je,15:30,18:29,2025-03-13,2025-04-10,2025-01-09,2025-04-24,Montréal,999,32,4,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,B,Allemand 1 (niveau A1.1),Final,2026 ,3,,,,Actif,P,1,Je,15:30,18:29,2025-04-17,2025-04-17,2025-01-09,2025-04-24,Montréal,999,32,4,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,B,Allemand 1 (niveau A1.1),Final,2026 ,3,,,,Actif,P,1,Je,15:30,18:29,2025-04-24,2025-04-24,2025-01-09,2025-04-24,Montréal,999,32,4,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,C,Allemand 1 (niveau A1.1),TH,2162 ,4,,,,Actif,P,1,Ve,12:30,15:29,2025-01-10,2025-02-28,2025-01-10,2025-04-30,Montréal,999,32,1,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,C,Allemand 1 (niveau A1.1),TH,2162 ,4,,,,Actif,P,1,Ve,12:30,15:29,2025-03-14,2025-04-30,2025-01-10,2025-04-30,Montréal,999,32,1,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,C,Allemand 1 (niveau A1.1),Final,2162 ,4,,,,Actif,P,1,Ve,12:30,15:29,2025-04-25,2025-04-25,2025-01-10,2025-04-30,Montréal,999,32,1,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,C,Allemand 1 (niveau A1.1),Final,2162 ,4,,,,Actif,P,1,Me,12:30,15:29,2025-04-30,2025-04-30,2025-01-10,2025-04-30,Montréal,999,32,1,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,D,Allemand 1 (niveau A1.1),TH,2405 ,5,,,,Actif,SP,1,Je,08:30,11:29,2025-01-09,2025-02-27,2025-01-09,2025-04-24,Virtuel,999,32,9,N,,,,,,,  CHOIX/HP/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,D,Allemand 1 (niveau A1.1),TH,2405 ,5,,,,Actif,SP,1,Je,08:30,11:29,2025-03-13,2025-04-10,2025-01-09,2025-04-24,Virtuel,999,32,9,N,,,,,,,  CHOIX/HP/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,D,Allemand 1 (niveau A1.1),Final,2405 ,5,,,,Actif,SP,1,Je,08:30,11:29,2025-04-17,2025-04-17,2025-01-09,2025-04-24,Virtuel,999,32,9,,,,,,,,  CHOIX/HP/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1901,D,Allemand 1 (niveau A1.1),Final,2405 ,5,,,,Actif,SP,1,Je,08:30,11:29,2025-04-24,2025-04-24,2025-01-09,2025-04-24,Virtuel,999,32,9,,,,,,,,  CHOIX/HP/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,A,Allemand 2 (niveau A1.2),TH,2027 ,1,,,,Actif,P,1,Me,15:30,18:29,2025-02-26,2025-02-26,2025-02-26,2025-04-23,Montréal,999,32,3,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,A,Allemand 2 (niveau A1.2),TH,2027 ,1,,,,Actif,P,1,Lu Me,15:30,18:29,2025-03-10,2025-04-14,2025-02-26,2025-04-23,Montréal,999,32,3,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,A,Allemand 2 (niveau A1.2),Final,2027 ,1,,,,Actif,P,1,Me,15:30,18:29,2025-04-16,2025-04-16,2025-02-26,2025-04-23,Montréal,999,32,3,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,A,Allemand 2 (niveau A1.2),Final,2027 ,1,,,,Actif,P,1,Me,15:30,18:29,2025-04-23,2025-04-23,2025-02-26,2025-04-23,Montréal,999,32,3,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,B,Allemand 2 (niveau A1.2),TH,2028 ,2,,,,Actif,SP,1,Ma,16:00,18:59,2025-01-14,2025-02-25,2025-01-14,2025-04-29,Virtuel,999,32,3,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,B,Allemand 2 (niveau A1.2),TH,2028 ,2,,,,Actif,SP,1,Ma,16:00,18:59,2025-03-11,2025-04-08,2025-01-14,2025-04-29,Virtuel,999,32,3,N,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,B,Allemand 2 (niveau A1.2),Final,2028 ,2,,,,Actif,SP,1,Ma,15:30,18:29,2025-04-15,2025-04-15,2025-01-14,2025-04-29,Virtuel,999,32,3,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1902,B,Allemand 2 (niveau A1.2),Final,2028 ,2,,,,Actif,SP,1,Ma,15:30,18:29,2025-04-29,2025-04-29,2025-01-14,2025-04-29,Virtuel,999,32,3,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),TH,2048 ,1,,,,Actif,P,1,Je,15:30,18:29,2025-01-09,2025-02-27,2025-01-09,2025-04-24,Montréal,999,32,4,N,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),TH,2048 ,1,,,,Actif,P,1,Je,15:30,18:29,2025-03-13,2025-04-10,2025-01-09,2025-04-24,Montréal,999,32,4,N,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),Final,2048 ,1,,,,Actif,P,1,Je,15:30,18:29,2025-04-17,2025-04-17,2025-01-09,2025-04-24,Montréal,999,32,4,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),Final,2048 ,1,,,,Actif,P,1,Je,15:30,18:29,2025-04-24,2025-04-24,2025-01-09,2025-04-24,Montréal,999,32,4,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1904,A,Allemand 4 (niveau A2.2),TH,2049 ,1,,,,Actif,SP,1,Ma,16:00,18:59,2025-01-14,2025-02-25,2025-01-14,2025-04-29,Virtuel,999,32,4,N,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1904,A,Allemand 4 (niveau A2.2),TH,2049 ,1,,,,Actif,SP,1,Ma,15:30,18:29,2025-03-11,2025-04-08,2025-01-14,2025-04-29,Virtuel,999,32,4,N,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1904,A,Allemand 4 (niveau A2.2),Final,2049 ,1,,,,Actif,SP,1,Ma,15:30,18:29,2025-04-15,2025-04-15,2025-01-14,2025-04-29,Virtuel,999,32,4,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1904,A,Allemand 4 (niveau A2.2),Final,2049 ,1,,,,Actif,SP,1,Ma,15:30,18:29,2025-04-29,2025-04-29,2025-01-14,2025-04-29,Virtuel,999,32,4,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1905,A,Allemand 5 (niveau B1.1),TH,2050 ,1,,,,Actif,P,1,Lu Me,08:30,11:29,2025-01-08,2025-02-17,2025-01-08,2025-02-24,Montréal,999,32,2,N,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1905,A,Allemand 5 (niveau B1.1),Final,2050 ,1,,,,Actif,P,1,Me,08:30,11:29,2025-02-19,2025-02-19,2025-01-08,2025-02-24,Montréal,999,32,2,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1905,A,Allemand 5 (niveau B1.1),Final,2050 ,1,,,,Actif,P,1,Lu,08:30,11:29,2025-02-24,2025-02-24,2025-01-08,2025-02-24,Montréal,999,32,2,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1906,A,Allemand 6 (niveau B1.2),TH,2052 ,1,,,,Actif,P,1,Me,08:30,11:29,2025-02-26,2025-02-26,2025-02-26,2025-04-23,Montréal,999,32,1,N,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1906,A,Allemand 6 (niveau B1.2),TH,2052 ,1,,,,Actif,P,1,Lu Me,08:30,11:29,2025-03-10,2025-04-14,2025-02-26,2025-04-23,Montréal,999,32,1,N,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1906,A,Allemand 6 (niveau B1.2),Final,2052 ,1,,,,Actif,P,1,Me,08:30,11:29,2025-04-16,2025-04-16,2025-02-26,2025-04-23,Montréal,999,32,1,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1906,A,Allemand 6 (niveau B1.2),Final,2052 ,1,,,,Actif,P,1,Me,08:30,11:29,2025-04-23,2025-04-23,2025-02-26,2025-04-23,Montréal,999,32,1,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
