,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapport : UMCC0008,,,,,,,Horaire des cours et des examens,,,,,,,,,,,,,,,,,,,,,,,Page   : 1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date   : 2024-07-07,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heure : 13:42:10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faculté,Faculté DL,Comp. Univ.,Comp DL,Cheminement,Mat.,Num. rép.,Sect.,Titre,Volet,No. cours,Cours associé,Sect. Combinée,Code sect. comb.,Descr. sect. comb.,Statut,Mode,Session,Jour,De,A,Du,Au,Première date No. Cours,Dernière date No. Cours,Campus,Cap.,Inscr. Max,Inscr.,Approb. Inscr.,Nom enseignant 1,Type enseignant 1,Nom enseignant 2,Type enseignant 2,Nom enseignant 3,Type enseignant 3,Valeurs attributs cours,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),TH,1350 ,1,,,,Actif,P,1,Lu Ma Me Je,08:30,11:29,2024-05-01,2024-05-16,2024-05-01,2024-05-27,Montréal,999,32,8,N,"Lamy,Josée",PI,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),TH,1350 ,1,,,,Actif,P,1,Ma Me,08:30,11:29,2024-05-21,2024-05-22,2024-05-01,2024-05-27,Montréal,999,32,8,N,"Lamy,Josée",PI,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),Final,1350 ,1,,,,Actif,P,1,Je,08:30,11:29,2024-05-23,2024-05-23,2024-05-01,2024-05-27,Montréal,999,32,8,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1903,A,Allemand 3 (niveau A2.1),Final,1350 ,1,,,,Actif,P,1,Lu,08:30,11:29,2024-05-27,2024-05-27,2024-05-01,2024-05-27,Montréal,999,32,8,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1904,A,Allemand 4 (niveau A2.2),TH,1351 ,1,,,,Actif,P,1,Lu Ma Me Je,08:30,11:29,2024-05-28,2024-06-18,2024-05-28,2024-06-20,Montréal,999,32,12,N,"Walti,Kathrin",PI,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1904,A,Allemand 4 (niveau A2.2),Final,1351 ,1,,,,Actif,P,1,Me,08:30,11:29,2024-06-19,2024-06-19,2024-05-28,2024-06-20,Montréal,999,32,12,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ALL,1904,A,Allemand 4 (niveau A2.2),Final,1351 ,1,,,,Actif,P,1,Je,08:30,11:29,2024-06-20,2024-06-20,2024-05-28,2024-06-20,Montréal,999,32,12,,,,,,,,  CHOIX/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ANG,1903,A,Anglais 3 (niveau B1.1),TH,1352 ,1,,,,Actif,P,1,Ma Je,08:30,11:29,2024-05-02,2024-06-13,2024-05-02,2024-06-20,Montréal,999,32,23,N,"Campbell,Judith",PI,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ANG,1903,A,Anglais 3 (niveau B1.1),Final,1352 ,1,,,,Actif,P,1,Ma,08:30,11:29,2024-06-18,2024-06-18,2024-05-02,2024-06-20,Montréal,999,32,23,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
03 ,Arts et sciences,0301,Direction Arts et sciences,1CYC,ANG,1903,A,Anglais 3 (niveau B1.1),Final,1352 ,1,,,,Actif,P,1,Je,08:30,11:29,2024-06-20,2024-06-20,2024-05-02,2024-06-20,Montréal,999,32,23,,,,,,,,  CHOIX/EXCP/HP/J/LIBRE/MAS,
